iter	MAPE	RMSE	R2
1220	0.09815630551	0.1960079085	0.9611006403
1221	0.09815253666	0.1959944727	0.961105973
1222	0.09814780854	0.1959530587	0.9611224081
1223	0.09813912094	0.1959311009	0.9611311206
1224	0.09812903463	0.1958720417	0.9611545494
1225	0.09812335947	0.1957942343	0.9611854049
1226	0.09810974473	0.1957574668	0.9611999812
1227	0.09809573223	0.1956801122	0.9612306392
1228	0.0980656834	0.1956319993	0.9612497017
1229	0.09806295275	0.1955959324	0.9612639885
1230	0.09804649599	0.1955741969	0.9612725971
1231	0.09804155879	0.1955643931	0.9612764796
1232	0.09803953376	0.1955544367	0.9612804225
1233	0.09803248692	0.1953501639	0.9613612718
1234	0.0980174721	0.1952983367	0.9613817711
1235	0.09800096146	0.1952708262	0.9613926502
1236	0.09799079791	0.1952530062	0.9613996963
1237	0.0979841309	0.1952322547	0.9614079008
1238	0.09796912046	0.1951801099	0.9614285132
1239	0.09794676623	0.195091015	0.961463719
1240	0.09793205839	0.1950466317	0.9614812511
1241	0.09791762906	0.1950220184	0.961490972
1242	0.09789980797	0.194941443	0.9615227862
1243	0.09788568683	0.1948972088	0.961540246
1244	0.09788235633	0.1948693908	0.9615512241
1245	0.09787477643	0.1948258159	0.9615684173
1246	0.09786594222	0.1948108901	0.9615743056
1247	0.09786050533	0.1947959694	0.9615801915
1248	0.09785674627	0.1947817026	0.961585819
1249	0.09783153643	0.1947231615	0.9616089061
1250	0.09782131189	0.1946791317	0.9616262657
1251	0.09781490934	0.1946692249	0.9616301711
1252	0.09779639906	0.1946419927	0.9616409054
1253	0.09777934877	0.1945880495	0.9616621642
1254	0.09776867885	0.1945486002	0.9616777073
1255	0.09776400141	0.194514163	0.961691273
1256	0.09775232139	0.1944676537	0.9617095904
1257	0.09774672141	0.1944472258	0.9617176345
1258	0.09773717647	0.1944161839	0.9617298564
1259	0.09773018262	0.1943838914	0.9617425687
1260	0.09771180054	0.1943493125	0.9617561787
1261	0.09770062203	0.1943173603	0.9617687527
1262	0.09769205369	0.1942727764	0.9617862941
1263	0.09768228353	0.194208691	0.9618115013
1264	0.09767315329	0.1941806919	0.9618225118
1265	0.09766254993	0.1941636077	0.9618292293
1266	0.09764939126	0.1941100159	0.9618502977
1267	0.09764811757	0.1940901984	0.961858087
1268	0.09763245258	0.1940561346	0.961871474
1269	0.09762810518	0.1940262101	0.9618832324
1270	0.09760950706	0.1939889153	0.9618978842
1271	0.09760476355	0.1939699688	0.9619053266
1272	0.09759823071	0.1939454276	0.9619149655
1273	0.09759052333	0.193927194	0.9619221262
1274	0.09758678957	0.1939099439	0.9619289001
1275	0.09755517198	0.1937656085	0.9619855548
1276	0.09755060889	0.1937506206	0.9619914355
1277	0.09754802453	0.1937250505	0.9620014671
1278	0.09753280288	0.1936890406	0.9620155923
1279	0.09753013819	0.193681877	0.962018402
1280	0.09752583832	0.1936452098	0.9620327817
1281	0.09752657569	0.1936413046	0.962034313
1282	0.09751007063	0.1936172304	0.9620437525
1283	0.0974938379	0.1935865713	0.9620557722
1284	0.09748440089	0.1935573288	0.9620672348
1285	0.09748848671	0.1934948431	0.9620917223
1286	0.09747480648	0.1934770728	0.9620986849
1287	0.09745317743	0.1934511491	0.9621088409
1288	0.09745168382	0.1934281562	0.9621178476
1289	0.09745032353	0.1934236097	0.9621196284
1290	0.09744713709	0.1934173464	0.9621220816
1291	0.09744159386	0.1934018823	0.9621281382
1292	0.0974078254	0.1933551804	0.9621464262
1293	0.09740387575	0.1933399566	0.9621523868
1294	0.09739452285	0.1933100475	0.9621640957
1295	0.09738637903	0.1932906864	0.9621716743
1296	0.09738192803	0.1932747375	0.9621779166
1297	0.09737118166	0.1932430211	0.9621903288
1298	0.09736617448	0.1932262885	0.9621968763
1299	0.09734486433	0.1931743134	0.9622172106
1300	0.09733677771	0.1931136935	0.96224092
1301	0.09733301031	0.1931049259	0.9622443486
1302	0.09731611011	0.1929646179	0.9622991944
1303	0.0973117847	0.1929583907	0.9623016276
1304	0.0973062187	0.1929466223	0.9623062259
1305	0.09730307657	0.1929362086	0.9623102946
1306	0.09729886564	0.1929295226	0.9623129068
1307	0.09728556549	0.1928682589	0.9623368376
1308	0.09727536372	0.1928351721	0.9623497588
1309	0.09726119089	0.1928066205	0.9623609071
1310	0.09724836927	0.1927712177	0.9623747283
1311	0.09724756261	0.1927667446	0.9623764744
1312	0.09724506614	0.192757072	0.96238025
1313	0.09720197791	0.1926864706	0.9624078031
1314	0.09719305339	0.1926120884	0.9624368207
1315	0.09719017475	0.1926025889	0.9624405258
1316	0.09717927021	0.1925775026	0.9624503093
1317	0.09715927059	0.1925434143	0.9624636016
1318	0.09715058397	0.1925298497	0.9624688902
1319	0.09714485404	0.1924954014	0.9624823195
1320	0.09713298829	0.192472126	0.9624913917
1321	0.09712368795	0.19245886	0.9624965621
1322	0.09711860624	0.1924495658	0.9625001842
1323	0.09711162343	0.1923994111	0.9625197275
1324	0.09710326782	0.1923673432	0.9625322204
1325	0.09708334528	0.1923186757	0.9625511761
1326	0.09702051003	0.1921538153	0.9626153528
1327	0.09701653919	0.1921328322	0.9626235171
1328	0.09701474783	0.1921309059	0.9626242665
1329	0.09701024167	0.1921216907	0.9626278518
1330	0.0970073425	0.1921029585	0.9626351391
1331	0.09700473441	0.1920781529	0.9626447881
1332	0.09699935377	0.1920453288	0.9626575542
1333	0.0969972301	0.1920224286	0.9626664594
1334	0.09699357015	0.192011158	0.9626708418
1335	0.09698879737	0.1920039803	0.9626736326
1336	0.09697695439	0.1919372565	0.9626995708
1337	0.09697113349	0.1918749737	0.9627237745
1338	0.09696802639	0.1918651975	0.962727573
1339	0.09696558057	0.1918463019	0.9627349141
1340	0.09695353454	0.1918112285	0.9627485384
1341	0.09694991637	0.1917866152	0.9627580981
1342	0.09694383025	0.1917210569	0.9627835545
1343	0.09692786562	0.1916816611	0.9627988477
1344	0.09692298931	0.191640022	0.9628150084
1345	0.09691251566	0.191603356	0.9628292361
1346	0.09690687485	0.1915937239	0.9628329732
1347	0.09689906266	0.1915778482	0.9628391324
1348	0.09688625622	0.1915608303	0.9628457341
1349	0.09688511001	0.1915423565	0.9628529
1350	0.09688433808	0.1915248024	0.9628597084
1351	0.09687684071	0.1915116753	0.9628647994
1352	0.09686859419	0.191500577	0.9628691033
1353	0.09686206369	0.1914858021	0.9628748327
1354	0.09685675616	0.1914711796	0.9628805025
1355	0.096841533	0.1913791395	0.9629161805
1356	0.09683270064	0.1913180823	0.9629398391
1357	0.09680919442	0.1912651043	0.9629603609
1358	0.09674340977	0.1911756529	0.9629949984
1359	0.09671779878	0.1911010523	0.963023873
1360	0.09670752188	0.1909902647	0.9630667331
1361	0.09669489247	0.1909761366	0.963072197
1362	0.09667993576	0.1909509651	0.9630819309
1363	0.09666191012	0.1909059688	0.9630993278
1364	0.09664863744	0.1908646516	0.9631152987
1365	0.09663756598	0.1908405785	0.9631246024
1366	0.09663783255	0.1908136114	0.9631350232
1367	0.09663127193	0.1908043931	0.963138585
1368	0.09662353491	0.1907585878	0.9631562811
1369	0.09661988914	0.1907441255	0.9631618674
1370	0.09661639435	0.1907349441	0.9631654137
1371	0.09659484706	0.190684689	0.9631848217
1372	0.0965785428	0.1905869869	0.9632225384
1373	0.09657568769	0.1905801388	0.9632251813
1374	0.0965664094	0.1905426719	0.9632396393
1375	0.09656104379	0.1905267117	0.9632457972
1376	0.09655239378	0.1904971954	0.9632571842
1377	0.09654696867	0.1904739441	0.963266153
1378	0.09651905313	0.1903663446	0.9633076435
1379	0.0965175674	0.1903567827	0.9633113294
1380	0.09650741227	0.1903322859	0.9633207717
1381	0.09650169013	0.1903195582	0.9633256771
1382	0.09649045893	0.1900744856	0.9634200666
1383	0.09643244808	0.190014689	0.9634430787
1384	0.096423759	0.1899767215	0.9634576864
1385	0.09641616017	0.1899493726	0.9634682069
1386	0.09640309069	0.1899248393	0.9634776429
1387	0.09640191788	0.1899160283	0.9634810315
1388	0.09633888203	0.1898477313	0.9635072925
1389	0.09632826706	0.1898263128	0.9635155262
1390	0.09632062118	0.1898079787	0.9635225734
1391	0.09632001607	0.1897956652	0.9635273061
1392	0.09631303719	0.1897838792	0.9635318358
1393	0.09630533682	0.1897636996	0.9635395907
1394	0.0963004784	0.1897515167	0.963544272
1395	0.09629733102	0.1897257801	0.9635541606
1396	0.09629364167	0.189712166	0.9635593908
1397	0.09627796772	0.1896794571	0.9635719554
1398	0.09626797923	0.1894465629	0.9636613555
1399	0.09625458733	0.1894268894	0.9636689024
1400	0.0962481838	0.1893767435	0.9636881353
1401	0.09623750773	0.1893338229	0.963704593
1402	0.09622671394	0.1892924361	0.963720459
1403	0.09620754491	0.1892503493	0.9637365898
1404	0.0962051001	0.1892485634	0.9637372742
1405	0.09619774762	0.1892371807	0.9637416362
1406	0.09618532675	0.1892071697	0.9637531357
1407	0.09616300024	0.1891825313	0.9637625752
1408	0.09614861127	0.1891525809	0.9637740481
1409	0.09613065567	0.1891165821	0.9637878356
1410	0.09612617036	0.1891063116	0.9637917687
1411	0.09612433163	0.1890786725	0.963802352
1412	0.09611893915	0.1890600978	0.9638094636
1413	0.09610863263	0.1890382571	0.9638178248
1414	0.09610159441	0.18902545	0.9638227272
1415	0.09607665322	0.1889820491	0.9638393382
1416	0.09605070754	0.1889398611	0.9638554813
1417	0.09604657365	0.1889132498	0.9638656621
1418	0.0960387701	0.1888992208	0.9638710287
1419	0.09603813852	0.1888920789	0.9638737606
1420	0.09603720964	0.1888908861	0.9638742168
1421	0.09603543732	0.1888831857	0.9638771622
1422	0.09602992352	0.1888650779	0.9638840879
1423	0.09602593634	0.1888443659	0.9638920088
1424	0.09601396606	0.1888126611	0.963904132
1425	0.09600488363	0.1887925244	0.9639118308
1426	0.0959979852	0.188788519	0.9639133621
1427	0.09599140257	0.1887668694	0.9639216382
1428	0.09598750214	0.1887476049	0.9639290017
1429	0.09595942452	0.1886907853	0.9639507157
1430	0.09594419414	0.1886496589	0.9639664283
1431	0.09592107732	0.1886068105	0.9639827952
1432	0.09591519986	0.188594045	0.9639876706
1433	0.09591301033	0.1885887107	0.9639897077
1434	0.09590553722	0.1885743012	0.9639952104
1435	0.09589167808	0.1884727104	0.9640339938
1436	0.0958913483	0.1884691824	0.9640353402
1437	0.09588858407	0.1884610955	0.9640384265
1438	0.09587974242	0.1883839369	0.9640678668
1439	0.09587560015	0.188369998	0.964073184
1440	0.09585966465	0.1882796358	0.9641076444
1441	0.09585098845	0.1882166663	0.9641316485
1442	0.09584459287	0.188199245	0.9641382881
1443	0.09583370715	0.1881823653	0.9641447208
1444	0.09582131232	0.1881574012	0.9641542332
1445	0.09581988764	0.1881503104	0.9641569349
1446	0.09580942492	0.1881268509	0.9641658725
1447	0.09580290309	0.1881118657	0.964171581
1448	0.09579839439	0.1880955203	0.9641778071
1449	0.09579634461	0.1880930266	0.964178757
1450	0.09577556315	0.1880681911	0.9641882159
1451	0.09576890763	0.1880260612	0.9642042588
1452	0.09575955701	0.1880058942	0.964211937
1453	0.09575497601	0.1879883391	0.9642186201
1454	0.09574929303	0.1879764895	0.9642231309
1455	0.09574702181	0.1879324793	0.9642398815
1456	0.09573670008	0.1879184005	0.9642452392
1457	0.09572447978	0.1878896504	0.9642561787
1458	0.09572022282	0.1878696811	0.9642637762
1459	0.09571640395	0.1878614562	0.9642669052
1460	0.09569948467	0.1877573739	0.9643064891
1461	0.09569410158	0.1877191983	0.9643210024
1462	0.09569260592	0.1876802808	0.9643357946
1463	0.09568546677	0.18764395	0.9643496009
1464	0.09567488164	0.1875745882	0.9643759521
1465	0.09567190507	0.1875388217	0.9643895363
1466	0.09565230232	0.1875181199	0.9643973977
1467	0.09564356718	0.1874758414	0.9644134501
1468	0.09563727299	0.1874665283	0.9644169856
1469	0.09562886412	0.1874149036	0.9644365807
1470	0.0956229804	0.1873962168	0.9644436722
1471	0.0956164375	0.1873848377	0.9644479902
1472	0.09560471627	0.1873537514	0.9644597851
1473	0.09559580633	0.1872350136	0.9645048189
1474	0.09557334844	0.1872204992	0.9645103218
1475	0.09556159239	0.1872015311	0.9645175127
1476	0.09553291038	0.187104805	0.9645541705
1477	0.09551667524	0.1870941808	0.9645581957
1478	0.09550546872	0.187070458	0.9645671829
1479	0.09548765427	0.1870442476	0.9645771112
1480	0.09548530369	0.1870112932	0.9645895921
1481	0.09547908253	0.1869886335	0.9645981727
1482	0.09547164499	0.1869707454	0.9646049458
1483	0.09545466304	0.1869492816	0.9646130718
1484	0.0954447929	0.1869336781	0.9646189787
1485	0.09544333705	0.1869086835	0.9646284395
1486	0.09544082334	0.1868937577	0.9646340885
1487	0.0954137977	0.1868492084	0.9646509467
1488	0.09540739793	0.1868263595	0.9646595915
1489	0.09536706051	0.1867802599	0.9646770299
1490	0.09536263252	0.18674678	0.9646896919
1491	0.09535784361	0.1867264523	0.9646973786
1492	0.0953489048	0.186704524	0.9647056697
1493	0.09534271314	0.1866900219	0.9647111524
1494	0.09533567662	0.1866510964	0.9647258665
1495	0.0953303305	0.1866070598	0.964742509
1496	0.09532587851	0.1865622699	0.9647594322
1497	0.09531328061	0.186460033	0.9647980456
1498	0.09530630432	0.1864520489	0.9648010602
1499	0.09529494177	0.186427513	0.9648103234
1500	0.09528842878	0.1864160253	0.9648146601
1501	0.09526339131	0.186360103	0.9648357672
1502	0.09525953756	0.1863270574	0.9648482368
1503	0.09524662861	0.1862955603	0.9648601201
1504	0.09524421952	0.1862851352	0.9648640528
1505	0.09523909633	0.1862486418	0.9648778178
1506	0.09523359109	0.1862324758	0.9648839146
1507	0.0952283603	0.1862267733	0.9648860651
1508	0.09522725714	0.1862228173	0.9648875569
1509	0.09520345846	0.1861736226	0.9649061059
1510	0.0952014222	0.1861563233	0.9649126274
1511	0.09519938017	0.1861377561	0.9649196263
1512	0.09519735993	0.186113073	0.9649289295
1513	0.09518977931	0.1860482554	0.9649533536
1514	0.0951684435	0.185980298	0.9649789517
1515	0.09516555002	0.1859577663	0.9649874369
1516	0.0951577563	0.1859251341	0.9649997239
1517	0.09515929423	0.1859049089	0.9650073383
1518	0.09514510389	0.1858982206	0.9650098561
1519	0.09513704984	0.185861926	0.9650235177
1520	0.09513211011	0.1858520591	0.9650272312
1521	0.09512060042	0.1858040927	0.965045281
1522	0.09512000788	0.1858032512	0.9650455976
1523	0.09511073214	0.1857899398	0.9650506059
1524	0.09510797791	0.1857839913	0.9650528438
1525	0.09509871094	0.1857640106	0.9650603604
1526	0.09509833907	0.1857602733	0.9650617663
1527	0.09509025057	0.1857472273	0.9650666735
1528	0.09508351329	0.1857333674	0.9650718866
1529	0.09508150495	0.1857110851	0.9650802667
1530	0.09507718807	0.1856856376	0.965089836
1531	0.09506739314	0.1856639325	0.9650979969
1532	0.09506259713	0.1856464513	0.965104569
1533	0.09505277153	0.1856129306	0.9651171694
1534	0.09504647182	0.1856001287	0.9651219811
1535	0.09504099368	0.1855505738	0.9651406033
1536	0.09504034292	0.1855489451	0.9651412153
1537	0.095036302	0.1855239316	0.9651506131
1538	0.09503498631	0.1855156591	0.9651537209
1539	0.09503327152	0.1855124127	0.9651549405
1540	0.09502568779	0.1854913069	0.9651628687
1541	0.09501998622	0.1854753519	0.9651688615
1542	0.09501670523	0.1854630751	0.9651734724
1543	0.09501453896	0.1854599274	0.9651746545
1544	0.09500772966	0.1854427671	0.9651810989
1545	0.09500559157	0.1854286163	0.9651864126
1546	0.09499468245	0.1853950021	0.9651990333
1547	0.09499057636	0.1853912448	0.9652004439
1548	0.09498277284	0.1853612507	0.9652117033
1549	0.09497829072	0.1853403171	0.9652195604
1550	0.09497294329	0.185311527	0.9652303649
1551	0.09496813177	0.1852792104	0.9652424909
1552	0.09495508357	0.1852210288	0.9652643167
1553	0.09493672011	0.1851997541	0.9652722957
1554	0.09491423875	0.1851620584	0.9652864313
1555	0.09490692662	0.1851211051	0.9653017852
1556	0.09490424694	0.185105057	0.9653078009
1557	0.09489862527	0.1850478595	0.9653292374
1558	0.09488883877	0.1850311056	0.9653355151
1559	0.09488639988	0.1850134466	0.9653421315
1560	0.09488277455	0.1850059945	0.9653449233
1561	0.09487261895	0.1849945844	0.9653491978
1562	0.09486600187	0.1847969484	0.9654231956
1563	0.09486051083	0.1847672505	0.965434308
1564	0.09485507797	0.1847442964	0.9654428959
1565	0.09484579113	0.1846665259	0.9654719843
1566	0.09482426801	0.1846343541	0.9654840138
1567	0.09481695892	0.1846157932	0.9654909531
1568	0.09480410626	0.1845783481	0.9655049505
1569	0.09479200433	0.1845475745	0.9655164518
1570	0.09478641742	0.1845140576	0.9655289762
1571	0.09476714249	0.1844268269	0.9655615615
1572	0.09476457241	0.1844018358	0.9655708942
1573	0.09476041214	0.1843902973	0.9655752027
1574	0.09474248666	0.1843352345	0.9655957595
1575	0.09473309872	0.184310694	0.9656049194
1576	0.09472699178	0.1842934135	0.9656113687
1577	0.09472481768	0.1842735969	0.9656187637
1578	0.0947268264	0.1842623139	0.9656229739
1579	0.09472190008	0.1842452339	0.9656293467
1580	0.09471623224	0.1842339121	0.9656335707
1581	0.09470658139	0.1841980629	0.9656469437
1582	0.09470482225	0.1841860814	0.9656514127
1583	0.09469888454	0.1841750224	0.9656555374
1584	0.09469410245	0.1841705328	0.9656572117
1585	0.09468981152	0.1841593341	0.9656613881
1586	0.09468406441	0.184141849	0.9656679084
1587	0.09465987214	0.184109226	0.965680072
1588	0.09464601715	0.1840398975	0.9657059143
1589	0.09463226696	0.1840054345	0.9657187568
1590	0.09462852053	0.1839998175	0.9657208498
1591	0.09462898991	0.1839931158	0.9657233467
1592	0.09462068188	0.1839634779	0.9657343886
1593	0.09461624019	0.1839482277	0.9657400694
1594	0.09460348162	0.1839258842	0.9657483917
1595	0.0945980946	0.1839035949	0.9657566929
1596	0.094594072	0.1838942042	0.96576019
1597	0.09459007632	0.1838858892	0.9657632863
1598	0.09458302011	0.1838628506	0.9657718646
1599	0.09457443277	0.1838558557	0.9657744689
1600	0.09457338848	0.1838543841	0.9657750168
1601	0.09457254069	0.18385237	0.9657757667
1602	0.09456408145	0.1838404441	0.9657802065
1603	0.09456317089	0.183837047	0.9657814712
1604	0.0945482004	0.1838083108	0.965792168
1605	0.09453411133	0.183776422	0.9658040363
1606	0.09451997225	0.1837292566	0.9658215866
1607	0.0945013019	0.1837019285	0.9658317533
1608	0.09449724198	0.1835549138	0.9658864204
1609	0.09449220083	0.1835317173	0.965895042
1610	0.09448745014	0.1835102971	0.9659030023
1611	0.09447593168	0.1834841414	0.9659127213
1612	0.0944712003	0.1834680257	0.9659187089
1613	0.09446638219	0.1834596334	0.9659218268
1614	0.09445847846	0.1834432075	0.9659279288
1615	0.09445756109	0.1834367942	0.9659303112
1616	0.09445613048	0.1834190574	0.9659368994
1617	0.09445444172	0.1834169367	0.965937687
1618	0.09444459857	0.183359616	0.9659589737
1619	0.09442985508	0.1833384718	0.9659668242
1620	0.09442168881	0.1833171408	0.9659747431
1621	0.09441698551	0.1833109397	0.965977045
1622	0.09440636265	0.1832499346	0.9659996867
1623	0.09439301162	0.1832155248	0.9660124543
1624	0.09438131325	0.1831858769	0.9660234531
1625	0.09437421758	0.1831592253	0.9660333388
1626	0.09437147232	0.1831452423	0.9660385249
1627	0.09436164676	0.1831038826	0.9660538622
1628	0.09436041792	0.1831009905	0.9660549346
1629	0.09435260378	0.183095123	0.96605711
1630	0.09434662002	0.1830862672	0.9660603934
1631	0.09433642414	0.1830770615	0.9660638064
1632	0.09433263889	0.1830546606	0.9660721106
1633	0.09432485867	0.1830342245	0.9660796855
1634	0.09432244015	0.1830298388	0.966081311
1635	0.09430716155	0.1829399371	0.9661146236
1636	0.09429449074	0.182879358	0.9661370617
1637	0.09429071122	0.182865068	0.9661423535
1638	0.09428166051	0.1828162744	0.9661604194
1639	0.0942746152	0.1827762715	0.966175227
1640	0.09427306255	0.182767405	0.9661785086
1641	0.09425052614	0.1827173754	0.9661970222
1642	0.09424907776	0.182714021	0.9661982634
1643	0.09423956921	0.182694683	0.966205418
1644	0.09422373881	0.1826866923	0.9662083741
1645	0.09421494282	0.1826615849	0.9662176618
1646	0.09420203058	0.1826422628	0.9662248084
1647	0.09419823595	0.1826128883	0.9662356717
1648	0.09419785131	0.1826069591	0.9662378643
1649	0.09419720621	0.1826039607	0.966238973
1650	0.09419161217	0.1825832012	0.9662466488
1651	0.09416791512	0.1825497468	0.9662590169
1652	0.09412852245	0.1824398535	0.9662996281
1653	0.09412446707	0.1824289257	0.9663036652
1654	0.09412278431	0.1824105531	0.9663104521
1655	0.09411278619	0.1823708787	0.9663251055
1656	0.09410712451	0.1823353921	0.9663382094
1657	0.09410385171	0.1823288303	0.9663406322
1658	0.09410170625	0.1823216592	0.9663432798
1659	0.09409828052	0.182312183	0.9663467784
1660	0.09408883721	0.1822935026	0.9663536745
1661	0.09407906499	0.1822389083	0.9663738247
1662	0.09405261123	0.1821079757	0.9664221259
1663	0.0940252571	0.1820754973	0.9664341018
1664	0.09402448897	0.18207246	0.9664352217
1665	0.09402232777	0.1820540117	0.9664420232
1666	0.0940087233	0.1820111525	0.9664578218
1667	0.09400391362	0.1820012616	0.9664614672
1668	0.09399449287	0.181977585	0.9664701927
1669	0.09398518751	0.1819494038	0.9664805768
1670	0.09396694479	0.1818972374	0.9664997946
1671	0.09396419006	0.1818913768	0.9665019533
1672	0.09395654178	0.1818751831	0.9665079177
1673	0.09395453559	0.1818721159	0.9665090473
1674	0.09394795477	0.1818604639	0.9665133385
1675	0.09394546041	0.1818564716	0.9665148087
1676	0.09393854643	0.1818241849	0.9665266976
1677	0.09391398651	0.1817973774	0.9665365672
1678	0.09390576129	0.1817502388	0.9665539185
1679	0.09389737488	0.1817328194	0.9665603293
1680	0.09389156437	0.1816854621	0.966577755
1681	0.09388844994	0.1816450775	0.9665926113
1682	0.09387605914	0.1816292495	0.9665984331
1683	0.09385481401	0.1815978495	0.9666099811
1684	0.09384711284	0.1815909139	0.9666125315
1685	0.09383636071	0.1815776666	0.9666174026
1686	0.09380678186	0.1815248362	0.9666368252
1687	0.09379941287	0.1815103281	0.966642158
1688	0.09379496452	0.1814651103	0.9666587762
1689	0.09378241047	0.1813731414	0.9666925631
1690	0.09376861812	0.1813231043	0.9667109383
1691	0.09376086841	0.1812961195	0.9667208458
1692	0.09375936159	0.1812912289	0.9667226412
1693	0.09375313801	0.1812801197	0.9667267195
1694	0.09374883203	0.1812570935	0.9667351717
1695	0.09374413675	0.1812226378	0.9667478173
1696	0.0937423999	0.181219808	0.9667488558
1697	0.09373883493	0.1811946975	0.9667580699
1698	0.0937306236	0.1811779442	0.9667642168
1699	0.09372446241	0.1811602169	0.9667707203
1700	0.09371407132	0.1811481548	0.9667751452
1701	0.09371304628	0.1811398365	0.9667781965
1702	0.0937092974	0.1811183885	0.9667860633
1703	0.09370464489	0.1811129643	0.9667880527
1704	0.09370057807	0.1810923115	0.9667956267
1705	0.09369421766	0.181060163	0.9668074149
1706	0.09368519466	0.1810469402	0.9668122629
1707	0.0936735883	0.1810084534	0.9668263714
1708	0.09367082724	0.1810042785	0.9668279017
1709	0.09367038651	0.1809891262	0.9668334552
1710	0.09364686199	0.1809509212	0.966847456
1711	0.09364394782	0.1809317552	0.9668544786
1712	0.09362590094	0.1809141519	0.9668609279
1713	0.0936028101	0.1808615067	0.9668802117
1714	0.0935989912	0.1808512337	0.966883974
1715	0.09359461327	0.1808447843	0.9668863359
1716	0.09358194795	0.1807780581	0.9669107673
1717	0.09357790081	0.1807652043	0.9669154726
1718	0.09357161946	0.1807406204	0.9669244709
1719	0.09355544602	0.1807073467	0.9669366479
1720	0.09353612453	0.1806894214	0.966943207
1721	0.09352829746	0.1806610622	0.9669535828
1722	0.09350097163	0.1805753025	0.9669849496
1723	0.09347745525	0.1805359578	0.966999335
1724	0.09346513131	0.1805201956	0.9670050972
1725	0.09345990823	0.1804831475	0.9670186388
1726	0.09344352125	0.1804583062	0.9670277172
1727	0.09343893313	0.1804285458	0.9670385916
1728	0.09342641064	0.180417507	0.9670426247
1729	0.09342217234	0.1804022456	0.9670482001
1730	0.09342139823	0.1803995168	0.967049197
1731	0.09342076675	0.1803969831	0.9670501225
1732	0.09341846128	0.1803931144	0.9670515358
1733	0.09341594042	0.1803734966	0.9670587017
1734	0.09341148257	0.1803547144	0.9670655617
1735	0.09339991465	0.1802989529	0.9670859236
1736	0.09339057647	0.1802669181	0.9670976187
1737	0.09336504906	0.1802255772	0.9671127081
1738	0.09336451422	0.1802227118	0.9671137538
1739	0.09336108331	0.1802065282	0.9671196598
1740	0.09335919117	0.1801972661	0.9671230396
1741	0.09335675293	0.1801677504	0.967133809
1742	0.0933523685	0.1801468665	0.9671414278
1743	0.09334328554	0.1801096209	0.9671550135
1744	0.09332504626	0.1800443988	0.9671787972
1745	0.09331967792	0.1800054476	0.9671929969
1746	0.09331771064	0.1799909256	0.9671982901
1747	0.09330136003	0.1799487345	0.9672136662
1748	0.09329326662	0.179895468	0.9672330734
1749	0.09328835869	0.1798843441	0.9672371256
1750	0.09328545919	0.179865486	0.9672439946
1751	0.0932831361	0.1798448839	0.967251498
1752	0.09324679389	0.1798047283	0.9672661205
1753	0.0932384431	0.1797796233	0.9672752607
1754	0.09323621227	0.1797732399	0.9672775846
1755	0.09322922839	0.1797581057	0.9672830938
1756	0.09322590897	0.1797544485	0.9672844251
1757	0.09321171437	0.1796825491	0.9673105914
1758	0.0932060963	0.1796579189	0.9673195527
1759	0.09320024349	0.1796134708	0.9673357212
1760	0.09319526639	0.1795896974	0.9673443675
1761	0.09319221578	0.1795742676	0.9673499786
1762	0.09318810675	0.1795643454	0.9673535865
1763	0.09317749526	0.1795427644	0.9673614333
1764	0.09317604815	0.1795413434	0.96736195
1765	0.09316753786	0.1795264339	0.9673673704
1766	0.09316071306	0.179503692	0.9673756375
1767	0.09315773939	0.1794977669	0.9673777912
1768	0.09315090711	0.1794834489	0.9673829954
1769	0.09313564322	0.1794668609	0.9673890241
1770	0.09313278975	0.179436223	0.9674001576
1771	0.09312297645	0.179378359	0.9674211795
1772	0.09311963725	0.1793698199	0.9674242812
1773	0.09310383713	0.1793403322	0.967434991
1774	0.09309668791	0.1793128936	0.9674449549
1775	0.09308146188	0.1792393246	0.967471663
1776	0.09307136917	0.1792096657	0.9674824271
1777	0.09306959226	0.1792053681	0.9674839867
1778	0.09305670923	0.1791622512	0.9674996316
1779	0.09305139485	0.1791504563	0.9675039107
1780	0.09304765969	0.1791433996	0.9675064706
1781	0.09304387006	0.179136954	0.9675088088
1782	0.09304251177	0.1791243878	0.9675133671
1783	0.09303509792	0.1791061409	0.9675199854
1784	0.09303331026	0.1791045828	0.9675205505
1785	0.0930306817	0.179086812	0.9675269954
1786	0.09302554448	0.1790733875	0.9675318636
1787	0.09302346257	0.1790636936	0.9675353788
1788	0.09301943937	0.1790565862	0.9675379559
1789	0.09301135	0.1789963601	0.9675597896
1790	0.09300083714	0.1789810857	0.9675653258
1791	0.09299314454	0.1789353668	0.9675818939
1792	0.0929828913	0.1788972285	0.9675957116
1793	0.09297541967	0.1788809293	0.9676016161
1794	0.09297352637	0.1788767268	0.9676031383
1795	0.0929664593	0.178850843	0.9676125134
1796	0.09295812561	0.1788339427	0.967618634
1797	0.09295691821	0.178832178	0.967619273
1798	0.09295577411	0.1788181066	0.9676243686
1799	0.09294853616	0.1787869949	0.9676356334
1800	0.09294717669	0.1787830106	0.9676370758
1801	0.09294235329	0.1787732279	0.9676406174
1802	0.09293497444	0.1787441216	0.9676511535
1803	0.09292129494	0.1787299169	0.9676562948
1804	0.0929102206	0.1786895673	0.9676708968
1805	0.09290338722	0.1786655947	0.9676795706
1806	0.09289942095	0.178641451	0.9676883052
